text,favoriteCount,retweetCount
"Let the weekend begin! Mom is all ours, we won't let her move (from one room to another) without us! #cavpack https://t.co/iAjxscR9uy",55,1
@mehreenkasana #weekend,1,0
Now a glass of wine. The first part of the bottle was needed for the Chili con Carne. #weekend https://t.co/qWyEX1nAHm,0,0
Struggling with switching off for the #weekend or finding new things to do during #lockdown? Here's some https://t.co/9eJzTyUXfc,0,0
"Typically when I have a day off, I do self-care things, but since that's not possible now, I'm spending my day ""adu https://t.co/WyLV4W6uyK",0,0
"Its #Friday! 

What will you be doing this #weekend? 

Some #exercise, #selfcare, or a spot of #sunbathing?

At L https://t.co/vr5dZrlm1C",5,3
"Fun little weekend project...all you need at white paper, sharpie and tea!
https://t.co/q6O4Hcnp0Z 

#CraftWarriors https://t.co/icZpmP2MTR",5,2
"#Weekend Tournament: Play Smartup Shark with us and win $TRX! 
#stayhome &amp; GAME!

JOIN US: https://t.co/QIVTk0PVGq",3,1
"Your best is good enough
Another week has come to an end. Relax over the weekend, go out for some fresh air (whil https://t.co/GfJRnLgfA8",0,0
"Pillow Challenge Ninja! 

Gotta have fun during these trying times, take your mind off things by being silly! It wo https://t.co/0OpIC586hQ",1,0
"Ran 5.67 miles with Nike Run Club less wind today, but dam if it was not following me in every turn! #gomango https://t.co/BTOvBkZB8t",1,0
"Opnieuw flinke tegenslag voor Patricia Paay #weekend 
https://t.co/T9HYmegwaa https://t.co/NNEBCOqhnV",0,0
"Latest show ""Music is the Cure"" providing you with great music from today top &amp; up-coming artists https://t.co/d9ajHgr6N9",2,0
"#foxyfriday 

#feelgoodfriday #fridaynightdinner #sammamish #fridaymood #fridaynight #weekend #dreamhome https://t.co/BQ3QoKcBAz",1,0
"""By staying apart, we care for each other."" A little #weekend reminder to look after one another (at a distance), b https://t.co/AaP8eXfS9p",2,0
"Hope you all have a great weekend.  Time now to put the feet up and relax.
#weekend #signatureblinds 
#relax https://t.co/R8UpMmSONU",0,0
Ends 6pm BST - Saturday 18th April! #FreeCodeFridayContest #StayHome #FridayFeeling #pcgaming #quarantinegames https://t.co/lw2ukB9VpJ,1,0
END OF THE WEEK | This is our Corona weekly https://t.co/PkyDzJ4lmX #plaatsonbekend #covid19 #corona #rentaboat https://t.co/zWfP5s1T9H,1,1
@D1sjuh Ik was ook exact om 16.15u in Veldhoven. Daar nog een bak koffie gedronken met de collega's en toen plankgas naar huis!! #weekend,0,0
Some of you may not realise but its #Friday and its a @LASTEXITshirts kinda night to boot!  Enjoy your #weekend https://t.co/krvER04kFP,0,0
#weekend #ShoutOut - Have a great one yall!! @KSA_MissionCtrl @Blake78475216 @TaylorMadeGolf @tf2engineers https://t.co/ElhWSB7hXw,0,0
Bonne fin de semaine!  I wish you a lovely weekend  Schnes Wochenende Buen Fin De Semana  #bonweekend #weekend https://t.co/xKahvvFu6N,0,0
"Where can we get tickets for this? 

The ultimate isolation festival! 

#Isolation #Festival #Weekend #Rave https://t.co/xGJocUjPVh",0,0
Good for #FridayThoughts too! And the #weekend!   https://t.co/bfrMu4RR0S,0,0
"To all the #workingfromhome parents - you're doing a great job 
#FridayThoughts
#weekend https://t.co/UwRCrY7Dhh",1,0
"Get ready for the weekend! 
#weekend #happymood #selfie https://t.co/XMmaYWl7AQ",3,0
"FELIZ #VIERNES INICI DEL #WEEKEND #BEERNES 
#CUARENTENATIME 
#LEYSECA 
#QUEDATEEN en Los Andes 2 https://t.co/47SmWnxcRQ",0,0
"Sexta feira 
#weekend",0,0
@MandyCNBC @youcanspellthis @MandysMounds @MandyDrurysHair @PowerRossSorkin @SanchezBrutus #TGIF #weekend I Hope Ev https://t.co/mDwnfSr39L,1,0
"Achtung, Serienjunkies! Gewinnspiel.Unter allen Teilnehmer*innen, die eine Serie anhand von Figuren oder Gegenstn https://t.co/WPjP2pb55B",27,2
"
#weekendvibes 
It's finally Friday.. #Weekend 
#housemusic #deephouse

@Beach_Radiocouk 
@MTHOOP5 
@Anntarrya https://t.co/T9ECU76nzP",3,3
"Starting to feel like life in isolation is better with a @masterclass subscription

#MASTERCLASS #selfisolating https://t.co/nb7U96iPtf",0,0
Je dclare cette journe de #teletravail et cette semaine d'activit officiellement TERMINES  #Covid_19 vs https://t.co/olyk1kJ04c,6,0
As we head into the weekend may we all find rest and peace in God. #weekend #rest #lockdown @cramondkirk1 https://t.co/Hb1DrMzEeI,0,0
Happy Friday! Wishing you a safe and healthy weekend. #Friday #Weekend #Health #StaySafe,0,0
Its Friday!! We want you to get outside this weekend and enjoy the sun. @sgrspuds #getoutside #VitaminD #freshair https://t.co/ntNo0XjOjC,6,2
#FridayThoughts include art and related ideas. Stay safe John @johnpakapoukas and everyone this #weekend. https://t.co/tsSCFZ929V,0,0
"Jumping into the #weekend...
#tgif #raddadsofficial https://t.co/zn9Xc0WlSd",0,0
"Alles ganz schrecklich hier
#StayHomeSaveLives 
#weekend 
#redwine 
#mylife https://t.co/HER8DJ2UPD",0,0
The face you make when you murder that workout! #FlexFriday #getswole #weekend #FlexFromHome #StrengthTraining https://t.co/UHtBRPoqBX,0,0
Beauty in our unhealthy world. #Covid_19 . The green fingers efforts of Belcamp services are blossoming . Spreadi https://t.co/A35tXzBi6e,6,0
#porkbelly at its best. #goodfood #instafood #goodcooking #weekend #foodiesofinstagram @ Roosendaal https://t.co/8LFe4zAYzf,0,0
"Made it through another week #workingfromhome! Next week we are releasing a free, work from home simulation. Stay t https://t.co/KjZAiHFNAk",0,0
#Wuhan #COVID19 #vrijmibo #weekend #rtlboulevard #Jinek #StayHome https://t.co/cFv6HQGgja,1,0
"BRING BACK #fridayfun 
Being at home is no way near as fun as being at work at #penderynfurniture with this lot, bu https://t.co/7rPiNhzy2v",0,0
"I think he is a bit obsessed with my butt. 

#BunnyButtFriday #BunnyButt #weekend #bunnylife #spoiledbunny https://t.co/vzFEMjeQdp",6,1
"Happy #Friday! Wishing you a relaxing #weekend.



#azitafinerhomes #signaturehomesmovedbycompass https://t.co/jeY6KJxhVF",0,0
Finally #Friday... yaay! Wishing all the #vapefam a fab #weekend :) #kavemanhugs,0,0
"Make your Friday meal more delicious. Try our Gyro plate with Saffron rice, Greek salad, and Hummus.  Call us at 81 https://t.co/fot0clXnfG",0,0
New music #Friday  #weekend https://t.co/NJfM0c7j87,0,1
"Feeling of summer 
.
.
.
.
.
.
#happiness #me #happy #smile #cute #girl #model #topmodel #modeling #prettygirl https://t.co/usOCaPTImn",0,1
Weekend ... #relax #lifestyle #nature #instagram #instadaily #instagood #fridaymood #weekend #stayathome #italy https://t.co/JpOckyrUlF,1,1
#weekend https://t.co/FXawVRHPnW,0,0
Mijn wekelijkse column.  #Covid_19 #COVID19 #KLM #HEMA #weekend https://t.co/mkHROQtskR,0,0
"Words to #see by...Wishing you a restful &amp; enlightening #weekend. Please stay safe, healthy, &amp; hopeful. https://t.co/BboAcIFvKY",1,0
#weekend! https://t.co/vSSxeS9mdX,1,0
"..       .. 
    https://t.co/HlDGTRZQYs",2,2
Wat een begin van het #weekend...  https://t.co/ALUCvStKBJ,16,0
I feel like #Fridays have a whole new meaning these days. To the #weekend!!,1,1
"NOW MORE THAN EVER

Let your online #Marketing do its job &amp; FORGET about everything work &amp; #Business related until https://t.co/3FpoHsgFBk",1,0
Happy friday. #read #write #HistoricalFiction #amwritingfiction   What are you going to read this #Quarantine https://t.co/dIHsnaUzfx,0,0
@carolinesharma3 @OwenElaineowen1 @markbrownlow @ElyseAshton1 @GinaDHartman2 @linds_harris3 @johngray86 Thank you k https://t.co/KRJLh40EXn,8,2
#weekend #Confinement @lavielapassion @JeremySecours @MedJayParisX1 @Christelmylene https://t.co/bU8L7eALR0,4,0
Something to do with the #kids this #weekend https://t.co/J4huyLYv7c #kidsactivities #homeschooling #ParentingInLockdown,0,0
"Restez chez vous, pensez  congeler votre pain grce a notre offre 3+1... valable sur Notre Tradition Franaise Lab https://t.co/81UJxxQw0G",0,0
"Even snel gemaakt voor y'all. Happy Weekend ! 
https://t.co/CLLPLr2biZ

#rap #hiphop #vlog #vlogger #wack #WACK https://t.co/rfmDg8oSVJ",0,0
Well hello #quenchfam I have been busy with school but have decided not to close shop but shipping will be delayed https://t.co/LdG9shnxwV,8,0
GoPro Charlie! #superdog #liondog launches into the #weekend  #coconutcam #goprocharlie #dogcelebration https://t.co/4cQu5amFoA,6,0
The #Erlking and his #Wild #Hunt will bring #magic to your #weekend! #Free with #KindleUnlimited! https://t.co/rRVobuenJ4,1,0
@MartinSLewis How can you not blink in this? Das ist fantastic #silly #weekend #msedeals #MartinLewis,0,0
"Mijn man :, je mag de auto wel eens wassen. :Ik Uhm eigenlijk had ik bedacht dat jij dat wel even kunt doen. :Hij N https://t.co/GPWLrSRchZ",41,0
"#YouTube 
17/4/2020 fancam daily views
# #TZUYU # # #

Sure enough it was just YT being nice to us. Vi https://t.co/K53saMTOdR",17,6
GoPro Charlie! #superdog #liondog launches into the #weekend  #coconutcam #goprocharlie #dogcelebration https://t.co/6bTxpw5dTW,6,0
"I choose... ME! 
#Selflove #Weekend #Growth 
@iamcardib got my back  https://t.co/8WQXXI4NbI",0,0
"Yeah, the weekend :) 
https://t.co/9AbweSrGtd 
#weekend #roadtrip #fun #excitement #life #freedom #Porsche",1,0
"#weekend heyyyy
@mariachimario 
@Omo_Alufa_ 
@irvinejulie 
@Hsnklil 
@tadayokun 
@ChariiDavid 
@Chmac9 
@ishaz1992 https://t.co/s9JlEqmh2H",43,19
Waiting on the #weekend like... https://t.co/KgBi59U9lR,6,1
Can I put a chill in your #weekend with a few #SerialKiller #Thrillers The #books in the Last Cold Case #series are https://t.co/tga1Xhoy1n,17,21
GoPro Charlie! #superdog #liondog launches into the #weekend  #coconutcam #goprocharlie #dogcelebration https://t.co/xxoDXFduwP,12,2
"bad hair, Terry doesn't care 
#dogstagram #spring #april #swag #friday #tgif #trsce #gorskikotar #siesta #selfie https://t.co/0MfIcaZPwJ",0,0
"Check AAN=AAN vandaag live op onze stream! 
Kijk mee op: https://t.co/dec0hfice2

#weekend #amsterdamhouvol 
#Covid_19",0,0
"Co sucha u Ciebie?  Wszystko ok? 

#pitek
#weekend
#blogosobisty
#maciejgrzyb
#socialmedia
#adnydzie https://t.co/iSIpGFJX4F",0,0
"#inspiration 
Martini for week-end 

#notme #love #martini #weekend #mood #working #pharmacy #need #chill #perfect https://t.co/WSiMM6YDCb",0,0
The most beautiful days are the ones when Im working inside all day  #weekend #comesoon #Weather,0,0
"Nature love
.
.
Fotgrafo: j.r_marcano 
.
.
#nature #staystrong #like4likes #art #model #me #picoftheday #afternoon https://t.co/1DIxXL8q8Z",0,0
"Stay Home  Save Lives

#StayHome #savelives #merchandisemart #chitownlove #Chicago #weekend #throwbacktolastnight https://t.co/hDc0iFhPZj",0,0
It's Friday...we are open! and we have wine...  #wine #vin #vino #FridayFeeling #FridayThoughts #FridayVibes #weekend #weekendvibes,5,0
"#ginoclock, getting in the #weekend #ginandtonic mood! https://t.co/4GHwAPYJSU",0,0
Just in time for the #weekend! https://t.co/vkCOUsvPFy,0,0
"I've just made one of these, and judging by my blog views I think a few of you have been making 'em too! https://t.co/p9AZofi5eR",1,0
"My Daily Fuck Trump @POTUS 

#FireDrPhil #BlackTwitter #fridaymorning #Friday #HealthyAtHome #Health #weekend",2,0
"Ricordi.....le Alpi..

Modalit #Weekend on https://t.co/9zWSLdZdjn",43,32
Happy #weekend everyone! It's been a busy week getting all your #gardening orders out. You can still visit our shop https://t.co/zxrNXYbwcn,1,1
"Less plus beaux #couchersdesoleil  ne sont-ils pas bretons ?
Celui-ci  cette semaine par @auxfillesdesmarees, ost https://t.co/txOFgXgpgl",1,0
It is #Friday and that means it is time for Hot Off The Press! Listen to fresh releases to get you pumped for the https://t.co/Ch2ex9biqz,0,0
"Nel #rispetto delle #disposizioni di cui al DPCM 1 aprile 2020, eccomi a regalarvi per il #weekend il #labiale https://t.co/3jHvQiwDSV",0,0
Almost home #rideintotheweekend #happy #weekend #goodvibes #goodtimes #goodlife https://t.co/Xa9K4MZub2,0,0
There are several virtual happenings to take part in this weekend. Find out what's going on in Columbia and have a https://t.co/kSaKOYyqBQ,0,0
Brand New #ODPH #podcast episodes for the #weekend! Take a #listen on @ApplePodcasts! #friday #ufc #wwe https://t.co/By19vV7Wih,0,0
@BLU3L4ZU4RD1 @Stallion_Team2 @MarEthr @MariadeliaSofia @ElisaElisa110 @CharlesGavin12 @ganseyman @GrandeFollowTm https://t.co/pXDFM7tmRA,4,4
Hey #WritingCommnunity &amp; #writers - looking for something to do this #weekend? Enter our #flashfiction contest! Tot https://t.co/zpphK43ZkK,1,1
Weekend Film :    https://t.co/Q7t29mte5W  #Lockdown #weekend #NightIn,0,0
"The best way to start the #weekend (no matter if in #lockdown)

We received our first, super fast delivery from https://t.co/bctfgtAb7Y",12,3
"Putting the slay in #stayathome style . This #weekend were serving bold, pretty prints in our Cati Leopard Shirt https://t.co/J80MFdaSm6",0,0
#matchmde #dating #love #mila #covid_19 #corona #havefaith #weekend #einstein #quotes #spreadlovenotgerms #fyp #likeforlikes,0,0
We are open from 10 am - 4 pm on Saturday and 12 pm -4 pm on Sunday! Call us for your virtual tour!! https://t.co/7MuPC7PUKb,0,0
#lekker #weekend #spring what a great start of our weekend: when Agnes meets Mabelel ! https://t.co/iRLnJZ0rsc,0,0
"Audaciously blessed!

#cute #beauty #fresh #pose #love #favorite #glam #glam #bake #portrait ##picture https://t.co/bACHznacWd",0,0
"#weekend reading: Meet @uniofbeds Interim VC Professor Rebecca Bunting c/o @ @FocusUob 

 https://t.co/CeC7K0Dwru",0,0
"Hey #family 
@Stallion_Team2 
@MarEthr 
@MariadeliaSofia 
@ElisaElisa110 
@CharlesGavin12 
@ganseyman https://t.co/lM8gHPcsru",27,12
"Enjoyed a cold one of these over the bank holiday, what do I treat myself with this weekend?... 

#cider #cold https://t.co/Ss72ur2fck",0,0
"Enjoying the weather with...
#sunnyday #weekend https://t.co/oFMTL5AaEn",0,0
"Quand ton chef, pour le fin, organise un blind test par tel, et que tu fais autre chose tout en participant  rsu https://t.co/i8QTMKYnPN",0,0
"Todays Tip: try alternating food service deliveries to ensure variety and availability
Discover more quarantine t https://t.co/TW15bf44Ti",3,0
Weekend plan. Book. Snacks. Diet Coke. Yes please. Text us at 914.523.1352. #books #snacks #katonah #weekend https://t.co/5gs7p8laUD,0,0
"Happy #Friday from the Koffmanns team, have a great weekend &amp; stay safe!  taken at a team meeting in December https://t.co/dRxNQYXVk5",12,2
#dancing goals - Ok I am going to practice this #weekend #athome and show you all next week when I resume my end of https://t.co/WJfNJlwW42,1,0
#weekend https://t.co/dfyw3ZRoqG,1,0
"On today's episode of #NoFilter with Naomi,  weve got @ParisHilton .

#BHQMedia #BHQMediaClient #BHQPR #BeingNaomi https://t.co/tf3mQOy1Tb",0,0
"Single for the #weekend - #supportartists #supportmuscians
Drop Your Phone (feat. Cam Zoller As Gino the Giraffe) - https://t.co/vDRgUtk0sL",0,0
"FRIDAY NIGHT DECADANCE
Kick starting your weekend
@CurtisJayMusic In The Mix
6:00pm - 18:00pm https://t.co/4pJKffowiC",0,0
#GT #seritakipleiyoruz #likefortags #geritakipyapiyorum #takipet #takipplus #sfs #begeniyebegeni #been https://t.co/87NdBrPNkt,2,0
"Happy #weekend, everyone. Stay safe and well and see you on the other side for @LesbianVisWeek  #LVW2020 https://t.co/14vVe6HwEp",12,1
"Coming into this weekend like, yeah, we see you weekend, now what? #rightdownthebarrel #birthdayboyenzo #weekend https://t.co/lxFHpMSwNG",3,0
F is for Friday and Fabulous Fish and Chips. Order yours at https://t.co/GW2nlOgJTr #fishandchips #takeaway https://t.co/XXMTWB7gjz,0,0
A fun #weekend crafts project idea courtesy of @ritualsgame for those Pinterest boards.  https://t.co/1b1dH0P2pT https://t.co/EuwfXLAWdO,1,0
What a time to be alive and home with mama. #birthdayboy #weekend #puppykisses #smooches https://t.co/kdD0Euvu1y,20,2
@Aluddin19 @Stallion_Team2 @ginestarros @seaweed115B @melo_zeno @ME_1b @BLU3L4ZU4RD1 @aryan_solanki__ https://t.co/rgb7Z1128B,4,1
"#Weekend listening: catch up on the latest episode of #TalkMedia!

@Detroit67Book, @EamonnONeill and https://t.co/vU6OXdbKFC",12,5
"Motorpsycho week, day 5:



Thank you @JeffBec63198785 for this one #7cheeses 

Very interesting, this Motor https://t.co/VLbXrgLiPi",4,1
Le soleil du soir qui danse dans les petites clochettes roses invitent  la bulle... Bon #weekend  tous ! https://t.co/a7vxpejDRp,4,1
"pteek 
#weekend https://t.co/M9sYIDZIgC",0,0
#weekend https://t.co/fhI8T36LOo,0,0
This is our mantra! #fridayvibes #fridaythoughts #friday #cleaningmotivation #cleaning #instagood #instadaily https://t.co/HHRYyXmxL7,1,1
"Goodnight and enjoy.

#samarinda
#goodnight
#weekend https://t.co/dkGBSJkX6w",0,0
@MandyCNBC @youcanspellthis @MandysMounds @MandyDrurysHair @PowerRossSorkin @SanchezBrutus #TGIF #weekend I Hope Ev https://t.co/ByQGNLD9Gg,1,0
Weekend vibes coming at ya! A 2020 Jeep JL and Gladiator - both with Fabtech 3-inch lift kits.  Take your pick. https://t.co/qtS6KmnkCQ,6,6
"The ""Pizza Groundhog"" loves pizza and won't move until he has finished.  Isn't it time for you to give it a try?  C https://t.co/42nF3wFkcv",0,0
"@TheEclecticMix1 Thank you so much, Kimberly! #gratitude  Happy Friday. Have a good weekend. #weekend",1,0
"Cest le dernier #sondage de la #semaine avant le retour du #weekend les twittos !  Sinon, vous tes beaucoup plus productif :",0,0
geniet van je #weekendhttps://t.co/o7DlDEohKR #Eindhoven #denbosch #Breda #Tilburg #Waalwijk #Hilvarenbeek https://t.co/6YdqbwWwJc,0,0
"Stuck at home during this #quarantine? 

Home all day? Might as well through on a pot of #bonebroth.  

This tasty https://t.co/4CJ1jDwhjA",1,0
*NU VIA--&gt; https://t.co/vL5D7hFcTY #vintagesieraden #antiekesieraden #vintage #sieraden #juwelen #kralen #bedel https://t.co/UD3DcPnlqv,0,1
